,train_loss,train_acc,test_loss,test_acc,train_precision,test_precision,train_recall,test_recall,train_confusion_matrix,test_confusion_matrix
0,0.23570988441519825,0.9297143470790378,0.04393177703405692,0.9860873287671232,0.9342202149131952,0.9861507903170768,0.9296728093268146,0.9860335195530726,"[[9712  627   45]
 [ 592 7592   45]
 [   0    0    0]]","[[2664   12]
 [  53 1925]]"
1,0.04285782301251191,0.9883797737145821,0.02026741376006338,0.9946489726027398,0.9885054700507737,0.9946696939163691,0.9883952076505668,0.9946282767511818,"[[10352    32]
 [  184  8045]]","[[2675    1]
 [  24 1954]]"
2,0.022410271443463414,0.9936640893470791,0.008957944827932508,0.9978595890410958,0.9936981359251877,0.9978538487105769,0.993660344920217,0.9978513107004727,"[[10369    15]
 [  103  8126]]","[[2674    2]
 [   8 1970]]"
3,0.014401043448505181,0.9960803264604811,0.005864116185813607,0.9982876712328768,0.9960966248689996,0.9982821019636823,0.9960780099930157,0.9982810485603781,"[[10378     6]
 [   67  8162]]","[[2674    2]
 [   6 1972]]"
4,0.012236311259719301,0.9964561855670103,0.004808774977054907,0.9987157534246576,0.9964674940775471,0.9987136705669943,0.996454091226562,0.9987107864202837,"[[10377     7]
 [   59  8170]]","[[2676    0]
 [   6 1972]]"
5,0.010969716877510725,0.9969931271477663,0.00456812010108404,0.9993578767123288,0.9970019245173178,0.9993561150542513,0.9969913501316284,0.9993553932101418,"[[10379     5]
 [   51  8178]]","[[2676    0]
 [   3 1975]]"
6,0.011388744956584122,0.9969394329896907,0.004161343806142574,0.9991438356164384,0.9969467267693991,0.9991418070797708,0.9969376242411218,0.9991405242801891,"[[10377     7]
 [   50  8179]]","[[2676    0]
 [   4 1974]]"
7,0.008110134587827205,0.9975837628865979,0.003702274123796785,0.9991438356164384,0.9975927668888734,0.9991418070797708,0.9975823349272014,0.9991405242801891,"[[10384     0]
 [   45  8184]]","[[2676    0]
 [   4 1974]]"
8,0.007901899124780922,0.9975300687285223,0.0037771196886801405,0.9991438356164384,0.9975385213415616,0.9991418070797708,0.9975286090366948,0.9991405242801891,"[[10383     1]
 [   45  8184]]","[[2676    0]
 [   4 1974]]"
9,0.007506598861108148,0.9976911512027491,0.003585960137321333,0.9991438356164384,0.9976983921199333,0.9991418070797708,0.9976897867082147,0.9991405242801891,"[[10383     1]
 [   42  8187]]","[[2676    0]
 [   4 1974]]"
10,0.007007096817075272,0.9977448453608248,0.0035183875279721152,0.9991438356164384,0.9977517028227004,0.9991418070797708,0.9977435125987213,0.9991405242801891,"[[10383     1]
 [   41  8188]]","[[2676    0]
 [   4 1974]]"
11,0.006629002128063247,0.9979059278350515,0.0031586589017796826,0.9993578767123288,0.9979116963021419,0.9993561150542513,0.9979046902702412,0.9993553932101418,"[[10383     1]
 [   38  8191]]","[[2676    0]
 [   3 1975]]"
12,0.0063413289697320544,0.9978410896064319,0.004064206763334917,0.9993578767123288,0.9978583549108593,0.9993561150542513,0.9978509643797346,0.9993553932101418,"[[10383     1]
 [   39  8190]]","[[2676    0]
 [   3 1975]]"
13,0.0060631347054512005,0.9980670103092784,0.0028118505014054006,0.9993578767123288,0.9980717819001713,0.9993561150542513,0.9980658679417611,0.9993553932101418,"[[10383     1]
 [   35  8194]]","[[2676    0]
 [   3 1975]]"
14,0.0057805894205173285,0.9980670103092784,0.0028011767080648522,0.9993578767123288,0.9980717819001713,0.9993561150542513,0.9980658679417611,0.9993553932101418,"[[10383     1]
 [   35  8194]]","[[2676    0]
 [   3 1975]]"
15,0.0057403046018917065,0.9981207044673539,0.0027715960134391685,0.9993578767123288,0.998125164250739,0.9993561150542513,0.9981195938322678,0.9993553932101418,"[[10383     1]
 [   34  8195]]","[[2676    0]
 [   3 1975]]"
16,0.005729818291689311,0.9980133161512027,0.0028097380027621473,0.9993578767123288,0.9980184097938493,0.9993561150542513,0.9980121420512545,0.9993553932101418,"[[10383     1]
 [   36  8193]]","[[2676    0]
 [   3 1975]]"
17,0.005699805562459237,0.9980670103092784,0.0028074064715813258,0.9993578767123288,0.9980717819001713,0.9993561150542513,0.9980658679417611,0.9993553932101418,"[[10383     1]
 [   35  8194]]","[[2676    0]
 [   3 1975]]"
18,0.0056687852822468595,0.9981207044673539,0.0028100691001969134,0.9993578767123288,0.998125164250739,0.9993561150542513,0.9981195938322678,0.9993553932101418,"[[10383     1]
 [   34  8195]]","[[2676    0]
 [   3 1975]]"
19,0.005631442881733158,0.9980670103092784,0.002889496571410683,0.9993578767123288,0.9980717819001713,0.9993561150542513,0.9980658679417611,0.9993553932101418,"[[10383     1]
 [   35  8194]]","[[2676    0]
 [   3 1975]]"
