train_loss,train_acc,test_loss,test_acc,train_precision,test_precision,train_recall,test_recall,train_confusion_matrix,test_confusion_matrix
0.3479184266753903,0.8857253201310304,0.08320236759814056,0.9700552825552825,0.9070655484307267,0.9703943944721253,0.8854133075352038,0.970335339638865,"[[4593  464  145]
 [ 384 3644   73]
 [   0    0    0]]","[[1301   25]
 [  44  956]]"
0.08006318573750658,0.9716628201310304,0.06040818969140182,0.9759674447174447,0.9718977371835665,0.9763517081681199,0.9717295496076535,0.976354256233878,"[[5123   79]
 [ 184 3917]]","[[1299   27]
 [  28  972]]"
0.045481453617007714,0.9847193269803455,0.0495753447349007,0.9890586609336609,0.9849751790578484,0.9898541464650287,0.9848435988390841,0.9896818572656921,"[[5174   28]
 [ 113 3988]]","[[1304   22]
 [   2  998]]"
0.026484656465010182,0.9918664383561644,0.015000826779853654,0.995777027027027,0.991877815468857,0.9957205109618936,0.9918305922820595,0.9957007738607051,"[[5189   13]
 [  63 4038]]","[[1325    1]
 [   9  991]]"
0.020636460292535797,0.9936857876712328,0.009587543041168435,0.9974662162162162,0.9936806208223254,0.9974320838465293,0.9936579597979146,0.9974204643164231,"[[5190   12]
 [  47 4054]]","[[1326    0]
 [   6  994]]"
0.016086916570999813,0.9959332191780822,0.01594226449929379,0.995777027027027,0.9959357618466257,0.9957173786795368,0.9959152961410298,0.9957007738607051,"[[5199    3]
 [  35 4066]]","[[1318    8]
 [   2  998]]"
0.014552917992273562,0.9953981164383562,0.007589520153438521,0.9987331081081081,0.9953915622644055,0.9987104497669838,0.9953778351069548,0.9987102321582115,"[[5194    8]
 [  35 4066]]","[[1325    1]
 [   2  998]]"
0.014482690183260823,0.996361301369863,0.005533281721590036,0.9991554054054054,0.9963585590842865,0.9991414497197731,0.9963452649682898,0.999140154772141,"[[5198    4]
 [  30 4071]]","[[1326    0]
 [   2  998]]"
0.019562189701975687,0.9946489726027398,0.019331766260989213,0.9932432432432432,0.9946374737165721,0.9931244153283444,0.9946253896592497,0.9931212381771282,"[[5190   12]
 [  38 4063]]","[[1317    9]
 [   7  993]]"
0.01450948778592522,0.9961705256104825,0.00666935824965303,0.9987331081081081,0.9963634040465459,0.9987131435980349,0.9963452649682898,0.9987102321582115,"[[5200    2]
 [  32 4069]]","[[1326    0]
 [   3  997]]"
