train_loss,train_acc,test_loss,test_acc,train_precision,test_precision,train_recall,test_recall,train_confusion_matrix,test_confusion_matrix
0.3678132514022801,0.8811234365693865,0.09571673700938353,0.9628762285012284,0.8821798569431339,0.9642641001800905,0.8807911426421584,0.9630266552020637,"[[4605  650    0]
 [ 458 3589    1]
 [   0    0    0]]","[[1262   11]
 [  75  978]]"
0.07582567347379478,0.9721374329958309,0.05792801157646888,0.9797297297297297,0.9728610721138297,0.9799280452610902,0.9725894872621735,0.9793637145313844,"[[5192   63]
 [ 192 3856]]","[[1270    3]
 [  45 1008]]"
0.05190005952257931,0.9835188356164384,0.03728679649380816,0.9881756756756757,0.9835961944189755,0.9880626505246769,0.9834462001504891,0.9879621668099742,"[[5224   31]
 [ 123 3925]]","[[1268    5]
 [  23 1030]]"
0.030208219531668374,0.990154109589041,0.024339763258860725,0.9940878378378378,0.9902165938004444,0.9940283204646125,0.9901107169730194,0.9939810834049871,"[[5246    9]
 [  83 3965]]","[[1272    1]
 [  13 1040]]"
0.02186937257727251,0.993257705479452,0.01829965225093671,0.9961993243243243,0.9932702972547938,0.9961466284778109,0.9932279909706546,0.9961306964746346,"[[5247    8]
 [  55 3993]]","[[1272    1]
 [   8 1045]]"
0.01792666912202449,0.9953981164383562,0.02332080221055327,0.9961993243243243,0.9954082106655743,0.9961307490822926,0.9953778351069548,0.9961306964746346,"[[5253    2]
 [  41 4007]]","[[1269    4]
 [   5 1048]]"
0.014688990506254239,0.9959332191780822,0.011086314241716487,0.9966216216216216,0.9959383513922457,0.9965722732140081,0.9959152961410298,0.9965606190885641,"[[5253    2]
 [  36 4012]]","[[1272    1]
 [   7 1046]]"
0.011836050378680166,0.996896404109589,0.009808534636741152,0.9974662162162162,0.9968973893212517,0.9974325653438674,0.9968827260023648,0.9974204643164231,"[[5254    1]
 [  28 4020]]","[[1273    0]
 [   6 1047]]"
0.011220777797399484,0.9971104452054794,0.00941886003538211,0.9974662162162162,0.9971102753727449,0.9974255582767582,0.9970977104159948,0.9974204643164231,"[[5254    1]
 [  26 4022]]","[[1272    1]
 [   5 1048]]"
0.010830014619748236,0.9973244863013698,0.012014858308248222,0.9978885135135135,0.997325418812439,0.9978532017394057,0.9973126948296248,0.9978503869303526,"[[5255    0]
 [  25 4023]]","[[1272    1]
 [   4 1049]]"
